assists,bountyLevel,champExperience,champLevel,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,goldEarned,goldSpent,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,matchID
7,0,5559,9,5,218,1218,218,2021,1,3,0,5039,4575,0,1,0,0,1,511,6715,1504,2672,0,0,4851,537,2402,0,0,37,31,54,4,19,1171,11567,2042,3674,5188,696,0,9,180,14,1,0,0,0,113,33,3,6,12,TRUE,NA1_4466431836
10,1,11053,13,6,1099,4719,1099,6577,2,3,0,7890,7400,0,2,0,0,1,987,32771,12321,4007,0,0,6620,1244,6774,0,0,47,63,121,10,40,1896,39392,13566,3336,11926,3422,0,15,171,44,1,0,0,0,1144,75,4,9,30,TRUE,NA1_4466387692
9,0,8015,11,5,402,789,402,7330,9,3,0,6866,6475,0,1,0,0,1,315,19681,5913,4496,0,0,3308,1323,9869,0,0,49,30,56,7,38,1507,23405,7652,2396,14817,5351,3650,20,204,137,5,0,415,415,451,53,3,5,27,FALSE,NA1_4466344697
25,1,12415,14,10,3791,5920,3791,9578,5,7,0,10870,9925,1,6,0,2,1,477,48288,14036,5077,1,0,6350,2089,8702,0,0,83,72,83,7,39,1795,54638,16126,4004,14281,9842,5904,37,261,120,5,0,0,0,501,76,7,10,37,TRUE,NA1_4466309514
14,1,11414,13,13,179,4787,179,6946,6,7,0,8294,8220,0,3,0,0,1,664,14042,5711,11771,0,0,5978,1333,4356,0,0,64,89,88,10,16,1863,23331,7072,6112,16396,12737,8583,14,65,161,5,0,3311,28,269,64,8,7,26,FALSE,NA1_4466332747
8,0,8050,11,9,161,3735,161,5624,5,6,0,5950,5710,0,0,0,0,0,586,15953,4310,3013,0,0,4975,967,5063,0,0,46,42,77,6,22,1614,22496,5277,3062,9234,3023,2621,9,158,124,5,0,1567,0,1156,56,7,6,30,FALSE,NA1_4466267422
4,0,3988,7,4,0,0,0,2360,4,1,0,3700,3450,0,1,0,0,1,343,6141,2516,1120,0,0,2501,1015,4572,0,0,21,15,22,2,19,807,8642,3532,1086,5762,387,233,11,97,53,4,0,0,0,69,13,2,1,7,FALSE,NA1_4466224560
6,0,9421,12,8,307,655,307,4571,5,6,0,5898,5250,0,0,0,0,0,604,15573,6031,5628,0,0,3894,1383,4814,0,0,52,39,66,5,31,1700,19476,7423,2374,10697,5543,4717,10,164,131,5,0,8,8,253,60,6,4,29,FALSE,NA1_4466187778
15,0,10518,13,14,795,2288,795,5700,3,10,0,8334,8025,0,0,0,0,0,658,12306,4242,1328,0,0,3034,489,6632,0,0,82,57,26,8,46,2024,15380,4771,1053,8207,22507,17201,10,191,59,5,0,39,39,246,79,12,5,36,FALSE,NA1_4466128760
1,0,4300,8,4,0,0,0,1887,0,2,0,3301,2985,0,0,0,0,0,0,4289,803,571,0,0,4167,507,1766,0,0,16,13,20,0,6,921,11398,1310,1469,2380,111,130,34,72,0,2,0,2942,0,42,10,2,1,6,FALSE,NA1_4466123698
7,0,10938,13,6,205,1068,205,9309,6,4,0,8233,7585,0,2,0,0,1,877,76267,11022,8571,8,0,14790,1072,9714,0,0,112,93,59,9,20,1623,93723,12155,1302,18633,1033,0,156,352,191,1,0,2665,60,347,18,4,1,9,FALSE,NA1_4465944497
6,0,6593,10,6,0,1064,0,3376,4,3,0,4676,4550,0,0,0,0,0,730,9757,3047,3547,0,0,3445,493,4698,0,0,66,35,24,3,20,1261,13202,3540,633,8378,8824,6937,12,157,67,5,0,0,0,132,32,4,6,15,FALSE,NA1_4465668041
24,0,12050,14,9,686,2350,686,34627,12,7,0,9534,9360,0,2,0,0,1,386,9826,5322,12875,0,0,3253,671,21032,0,0,56,67,32,15,56,2289,19176,7485,1659,35987,2923,1194,28,161,361,5,0,6096,1491,2079,86,7,5,41,FALSE,NA1_4465015055
10,0,11721,14,8,1297,4705,1297,15827,8,5,0,9857,9575,0,2,0,0,1,440,80133,8918,7013,97,0,9770,320,16578,0,0,112,43,55,7,13,1786,116474,13120,0,26446,8640,0,35,219,231,1,0,26570,3881,2855,20,6,3,6,FALSE,NA1_4464928312
13,2,13210,15,13,944,1713,944,8452,4,10,0,10019,9050,2,4,0,2,1,708,10688,4209,4721,0,0,2253,508,7258,0,0,66,44,24,8,39,2287,12941,4717,2103,13207,21622,15900,16,132,106,5,0,0,0,1227,98,10,10,45,TRUE,NA1_4464916907
2,0,6125,10,5,50,50,50,3254,2,3,0,4687,4325,0,0,0,0,0,938,8494,3679,4735,0,0,2240,630,2061,0,0,58,34,26,3,28,1334,10734,4309,498,7086,9496,7130,18,128,21,5,0,0,0,290,26,3,4,15,FALSE,NA1_4464881650
23,0,16547,17,8,391,1975,391,14210,4,3,1,10407,9575,2,4,0,2,2,867,35331,10024,11027,0,0,3621,899,6714,0,0,141,114,47,11,57,2272,39549,11470,4833,17893,55294,43315,28,329,150,5,0,596,546,151,75,5,6,33,TRUE,NA1_4464326474
7,0,7505,11,8,230,230,230,7603,7,5,0,6018,5435,0,0,0,0,0,635,6903,3377,6422,0,0,2873,426,4214,0,0,53,52,20,6,22,1779,9777,3804,951,11268,14672,11498,7,107,173,5,0,0,0,630,45,6,4,25,FALSE,NA1_4464303204
9,0,8045,11,8,1159,1809,1159,3011,3,3,0,6964,6625,0,0,0,0,0,877,13487,4021,4242,0,0,2598,585,2950,0,0,78,71,30,9,36,1802,16264,4784,1345,7353,19791,16530,20,169,43,6,0,177,177,160,70,6,6,31,FALSE,NA1_4463486797
1,0,4906,8,5,0,0,0,3002,2,1,0,3826,3300,0,0,0,0,0,590,5139,2303,1874,0,0,1498,312,3319,0,0,46,27,14,3,19,1218,6637,2616,401,5322,7022,5726,7,104,42,5,0,0,0,127,21,3,2,11,FALSE,NA1_4463512808
7,0,4298,8,5,779,822,779,1435,1,3,0,4515,4175,0,0,0,0,0,524,7112,2381,727,0,0,2678,297,2310,0,0,38,26,18,2,21,940,9790,2679,461,3181,6667,4958,2,117,16,5,0,0,0,143,13,3,1,8,TRUE,NA1_4463449662
2,0,4687,8,4,847,847,847,2207,1,1,0,4135,4100,0,1,0,0,1,887,9648,3407,80,0,0,2905,437,4260,0,0,40,24,19,1,21,930,12554,3845,657,4341,6055,4529,3,165,27,3,0,0,0,0,19,2,2,10,FALSE,NA1_4463455994
16,0,17163,17,11,1019,12935,1019,10503,7,7,0,13314,13535,1,8,0,5,1,788,89223,27057,5303,0,0,6999,1024,12527,0,0,55,92,218,24,55,2412,100572,30936,6310,18973,6189,0,46,260,159,1,0,4348,2854,1142,87,8,6,38,TRUE,NA1_4463332395
8,0,9975,13,5,0,4793,0,9480,4,3,0,8243,7325,2,4,0,2,1,1142,40424,15380,5090,0,0,3449,989,8792,0,0,39,50,125,13,36,1755,49282,17379,1877,14305,1640,0,30,160,82,1,0,5408,1009,422,51,3,8,23,FALSE,NA1_4463266339
12,0,10867,13,5,1462,1462,1462,4289,3,2,0,7537,7425,0,0,0,0,0,645,15213,3988,6588,0,0,5313,540,2882,0,0,83,80,31,5,30,1874,20526,4529,1437,9584,24400,18524,16,197,50,5,0,0,0,113,66,3,7,30,FALSE,NA1_4463199044
25,0,15041,16,9,268,2581,268,11319,9,6,0,9613,9300,0,3,0,0,1,462,43521,10860,8922,0,0,4876,1822,12809,0,0,87,79,97,11,45,2152,48398,12683,6883,22675,16654,14907,37,372,222,5,0,0,0,943,65,7,8,33,FALSE,NA1_4463184057
9,0,11697,14,10,193,1490,193,10785,6,7,2,9460,8100,2,6,0,3,2,662,31965,8132,14034,0,0,3331,1341,6956,0,0,82,85,92,10,41,2105,35297,9474,8073,21425,19452,15873,23,318,146,5,0,0,0,434,75,8,6,32,FALSE,NA1_4463149127
11,0,13654,15,14,69,4298,69,15019,8,8,0,9495,9075,0,2,0,0,1,677,43150,8440,6904,0,0,4175,1469,11483,0,0,103,85,118,8,33,2395,47512,10097,4488,20162,6982,5193,20,248,201,12,0,187,187,1774,85,9,9,39,FALSE,NA1_4463163969
10,0,12341,14,9,937,2118,937,8675,6,6,0,9520,9075,0,3,0,0,1,762,35428,6225,4309,0,0,3966,1341,9866,0,0,72,48,79,15,22,1987,39798,7970,4133,15385,10429,8720,35,223,150,5,0,403,403,1210,69,7,5,35,FALSE,NA1_4463130017
10,0,8654,12,6,1064,4305,1064,9046,6,4,0,7472,6550,0,1,0,0,1,474,17822,5000,8771,0,0,4626,1162,7200,0,0,75,53,77,10,26,1751,22448,6162,3901,16028,12963,9309,10,185,145,5,0,0,0,56,55,4,3,24,TRUE,NA1_4463072533
17,0,12763,14,8,636,1713,636,15154,6,6,0,7979,7650,0,0,0,0,0,976,13292,3319,6273,0,0,3732,556,14336,0,0,103,34,87,8,51,2200,17873,4723,5294,22486,6837,3201,15,357,223,10,0,848,848,1876,73,6,8,36,FALSE,NA1_4462259333
6,0,7957,11,9,0,3397,0,6341,5,6,0,6720,5950,0,1,0,0,1,579,30010,7599,2785,0,0,4327,697,6343,0,0,30,37,103,11,27,1618,37521,9485,1410,9563,682,0,36,133,78,1,0,3183,1188,433,39,7,7,22,FALSE,NA1_4462242120
5,0,5592,9,7,1339,1339,1339,3152,1,4,0,4984,4925,0,1,0,0,1,1164,7784,2862,1176,0,0,2879,397,4993,0,0,39,28,20,2,25,1213,10664,3260,585,6304,8947,6963,4,97,31,5,0,0,0,134,37,5,2,14,FALSE,NA1_4462168238
1,0,602,2,2,244,244,244,253,0,0,0,1006,500,0,0,0,0,0,0,1703,627,159,0,0,943,232,498,0,0,9,0,2,0,4,195,2646,860,0,657,134,0,0,38,0,1,0,0,0,0,0,0,0,0,FALSE,NA1_4462175715
21,8,14965,16,6,4294,10712,4294,10467,1,3,0,12123,10975,1,8,0,8,1,345,58505,24343,1585,0,0,6930,1288,8102,0,0,52,68,161,23,49,1976,67796,26227,3566,10243,1998,0,33,277,12,1,0,2360,595,556,71,4,7,28,TRUE,NA1_4462023306
11,0,13651,15,9,543,1665,543,6441,4,5,0,8304,7500,0,1,0,0,1,759,19559,6790,5533,4,0,4405,495,6869,0,0,98,72,34,9,49,2192,24087,7407,2342,13247,31505,23755,15,241,129,5,0,121,121,843,76,7,8,27,FALSE,NA1_4461946957
24,0,15320,16,9,279,598,279,12044,7,5,0,9635,7825,0,2,0,0,1,553,22433,8887,12355,0,0,2507,377,7646,0,0,133,120,49,13,75,2314,27290,10391,2760,22085,50440,37807,15,296,189,5,0,2348,1126,2082,85,7,4,39,FALSE,NA1_4461942216
12,0,6524,10,6,72,1413,72,4191,3,3,0,5707,5450,0,0,0,0,0,757,3815,2300,4107,0,0,2022,450,1744,0,0,57,43,14,4,18,1420,5838,2750,994,6109,10815,7860,5,77,77,5,0,0,0,258,49,4,4,21,TRUE,NA1_4461856979
10,0,6616,10,4,532,936,532,3462,1,2,0,5869,4900,0,1,0,0,1,340,4515,1270,865,0,0,2455,989,4566,0,0,55,25,45,4,18,1289,6970,2259,3832,6105,4870,4075,4,131,12,7,0,0,0,673,37,2,1,10,TRUE,NA1_4461828018
8,0,8761,12,9,2082,4073,2082,5319,2,6,0,7500,6225,0,1,0,0,1,974,14184,3562,3914,0,0,3229,961,5124,0,0,56,60,70,6,21,1596,17413,4523,2651,9214,4472,3191,16,112,51,5,0,0,0,175,54,7,12,24,TRUE,NA1_4461584477
13,0,10383,13,3,689,5886,689,6097,3,0,0,8179,7525,0,1,0,0,1,718,34412,19364,5950,0,0,3007,388,4843,0,0,40,51,117,12,62,1941,42173,20425,2720,10984,379,0,23,181,89,1,0,4753,672,190,63,1,8,26,FALSE,NA1_4461579934
11,0,7973,11,7,271,1370,271,6548,5,4,0,6839,6775,0,1,0,0,1,671,7463,2638,7583,0,0,4063,695,4542,0,0,84,27,57,5,40,1492,12318,4082,3718,12669,6809,5057,16,175,87,9,0,791,749,544,51,5,8,21,FALSE,NA1_4461515648
3,4,7874,11,2,1882,2037,1882,3019,0,0,1,5895,4950,1,4,0,4,2,0,39642,5350,2079,0,0,9888,1092,1778,0,0,52,15,45,3,12,932,56055,6442,100,3999,447,372,106,163,0,3,0,6525,0,141,4,0,0,3,TRUE,NA1_4461435803
16,0,8928,12,5,2200,4775,2200,4316,3,3,0,8023,6975,0,1,0,0,1,682,17797,9174,5828,4,0,3330,632,2988,0,0,62,18,115,32,16,1602,21723,10403,3828,8817,1217,0,8,140,63,1,0,595,595,0,53,3,6,22,TRUE,NA1_4461396458
3,0,8480,11,8,313,723,313,8206,4,6,0,6433,5750,0,1,0,0,1,823,29159,7571,5003,0,0,3798,1554,6266,0,0,60,44,65,8,28,1654,35578,9252,2015,11761,2190,1475,38,178,96,5,0,2620,125,491,50,6,5,21,FALSE,NA1_4461360646
19,0,12508,14,9,2004,6946,2004,4918,3,5,0,9312,7975,0,1,0,0,1,766,31745,12659,4560,0,0,3237,974,3730,0,0,40,52,132,13,43,1818,39092,13662,2684,8986,816,0,33,141,47,1,0,4110,29,696,77,7,10,32,TRUE,NA1_4461267818
22,1,7985,11,5,227,815,227,3589,0,3,0,6112,4875,0,1,0,0,1,0,7620,2645,3662,0,0,2504,368,2433,0,0,54,64,15,4,16,1329,10351,3107,1491,6755,18662,16451,6,126,0,5,0,226,94,659,32,3,1,15,TRUE,NA1_4461218336
1,0,7597,11,7,446,4242,446,4251,2,5,0,5156,4760,0,0,0,0,0,824,5077,1931,2000,0,0,2981,696,4988,0,0,54,16,42,5,33,1589,11769,2628,2483,7056,4468,3372,15,159,50,6,0,3710,0,67,48,5,5,23,FALSE,NA1_4461109048
12,2,9400,12,7,1045,6637,1045,4831,0,3,1,8054,7285,1,2,0,2,2,0,22400,9106,2226,0,0,5921,1264,3117,0,0,29,43,94,9,31,1472,29797,10705,1744,5946,894,0,13,106,0,1,0,1474,334,602,46,5,2,19,TRUE,NA1_4461051523
7,0,9249,12,6,2734,6250,2734,4423,0,3,0,7189,6700,0,0,0,0,0,0,23573,5603,1597,4,0,5769,1139,4988,0,0,73,55,66,5,23,1661,29342,6742,1679,6585,5185,3645,20,175,0,5,0,0,0,0,44,4,11,19,TRUE,NA1_4460966936
8,0,12055,14,11,436,2377,436,13019,7,7,0,8518,7725,0,2,0,0,1,672,13744,2704,9281,0,0,7042,772,9474,0,0,62,79,75,7,37,2091,25870,3529,4530,19040,2276,757,41,281,188,5,0,5083,51,284,71,9,2,37,FALSE,NA1_4460962753
11,0,8790,12,4,307,613,307,8955,8,2,0,6077,5500,0,0,0,0,0,297,12047,3394,4023,0,0,3696,492,7744,0,0,74,59,27,5,40,1568,15743,3887,1220,12689,14618,11905,10,186,150,5,0,0,0,921,34,2,0,22,FALSE,NA1_4460929279
10,2,8426,11,6,1130,7856,1130,2014,0,4,0,7561,6400,1,2,0,2,1,1499,9355,3161,2469,0,0,3928,990,805,0,0,64,84,17,6,20,1504,17986,4151,1003,3354,27009,21877,8,114,0,5,0,4702,0,79,57,4,5,25,TRUE,NA1_4460887682
18,0,9897,12,12,221,3786,221,9644,8,9,0,8856,8050,0,1,0,0,1,683,11665,3979,6870,4,0,3250,591,8396,0,0,89,122,29,8,25,2309,17844,6074,1594,15533,39177,31433,15,170,222,5,0,2928,1503,266,85,10,6,45,FALSE,NA1_4460696065
12,0,7784,11,7,51,732,51,6604,6,4,0,6766,5800,0,1,0,0,1,393,6507,3139,4930,0,0,4670,866,5706,0,0,57,65,24,6,45,1559,14829,4005,1097,11027,14687,12148,25,161,109,5,0,3651,0,390,52,5,4,27,TRUE,NA1_4460643688
8,0,6468,10,4,1141,1248,1141,2029,0,1,0,5083,4100,0,0,0,0,0,0,6727,2327,1538,0,0,3051,481,1906,0,0,68,40,14,4,15,1269,12273,2809,614,3445,11618,8888,3,86,0,5,0,2495,0,0,24,2,0,13,TRUE,NA1_4460609427
18,2,12523,14,5,2140,9791,2140,6385,2,3,1,9830,6625,2,5,0,3,2,979,71537,12672,4051,11,0,10971,1654,4193,0,0,114,35,83,9,26,1377,85346,14778,2949,8864,4455,2357,134,185,71,5,0,2836,451,618,16,3,0,8,TRUE,NA1_4460577665
5,0,9170,12,7,0,2378,0,9517,5,3,0,6265,6025,0,2,0,0,1,627,13133,3782,7489,0,0,2732,780,4766,0,0,70,45,21,5,24,1735,17774,4562,1089,12504,14707,11089,17,170,140,5,0,1907,0,248,40,5,1,24,FALSE,NA1_4460571464
11,0,8434,11,7,85,85,85,7099,4,4,0,6447,6025,0,0,0,0,0,653,9915,3875,4117,0,0,2128,505,6357,0,0,103,25,56,7,60,1618,12131,4469,5375,10684,5403,4053,14,297,112,9,0,87,87,208,62,5,7,25,FALSE,NA1_4460486478
30,0,17464,17,23,834,5964,834,13548,7,15,0,12404,11650,1,4,0,3,1,643,15618,4517,14451,8,0,5355,1060,2676,0,0,105,97,146,11,49,2639,25080,9543,15196,18150,2862,1037,19,292,204,4,0,4105,3965,1022,96,16,8,57,TRUE,NA1_4460356022
22,2,11260,13,6,608,5239,608,7874,5,4,0,9221,6650,1,3,0,2,1,452,36194,14891,3208,4,0,4531,1311,9338,0,0,45,53,117,16,53,1557,45533,16864,2898,12951,0,0,38,194,116,0,0,4807,662,403,53,4,4,24,TRUE,NA1_4460369779
6,0,10499,13,9,155,155,155,7213,6,6,0,7527,7500,0,2,0,0,1,724,32774,4860,9585,0,0,2791,926,6056,0,0,88,66,86,10,22,2053,35566,5787,4017,16199,7577,6377,28,179,167,5,0,0,0,557,67,7,7,36,FALSE,NA1_4460332520
7,0,7971,11,5,0,545,0,10056,7,3,0,5739,5225,0,0,0,0,0,546,8509,2565,6261,0,0,2524,39,5395,0,0,62,40,27,6,30,1628,15808,2605,846,13410,13471,10481,9,134,134,5,0,4775,0,1753,43,3,1,24,FALSE,NA1_4460239239
3,0,3994,7,4,0,163,0,2989,2,2,0,3435,3150,0,0,0,0,0,314,6686,1859,1005,0,0,3247,318,3609,0,0,36,20,11,2,15,939,12606,2178,396,4732,4908,3767,24,98,26,5,0,2672,0,117,18,2,4,6,TRUE,NA1_4460236130
12,0,12137,14,9,565,2378,565,7500,5,7,1,9572,9225,1,4,0,3,3,910,61259,16546,2065,0,0,4273,974,8359,0,0,56,65,182,20,31,2035,66831,18428,3955,10901,873,0,37,290,87,1,1,1298,908,476,52,7,4,35,FALSE,NA1_4460215143
19,3,10874,13,6,1021,11495,1021,7086,5,3,0,10011,8200,1,5,0,3,1,370,34362,16984,5943,0,0,3848,1166,5923,0,0,49,49,129,18,42,1693,42004,19094,2677,12064,884,0,24,171,98,1,0,3793,943,198,67,4,12,26,TRUE,NA1_4460200764
20,0,15805,16,14,383,6766,383,13616,6,10,0,9853,8975,0,1,0,0,1,798,16906,3660,12587,0,0,2750,419,12819,0,0,132,35,101,9,47,2525,24216,4080,9001,26188,16323,9435,18,284,156,11,0,4560,0,780,107,6,8,44,FALSE,NA1_4460141690
16,0,13627,15,9,758,1053,758,10263,7,4,0,8419,7850,0,1,0,0,1,752,21373,5884,9339,0,0,2464,572,4292,0,0,108,78,43,9,60,2167,23837,6456,2015,15053,36023,27888,13,262,192,5,0,0,0,1420,75,6,7,40,FALSE,NA1_4460086421
5,0,6043,9,5,0,0,0,4845,4,2,0,5336,5175,0,1,0,0,1,544,7777,2427,3727,0,0,1851,431,4934,0,0,51,31,19,6,23,1378,9629,2859,504,9047,11934,9477,9,131,103,5,0,0,0,386,37,3,2,18,FALSE,NA1_4460044480
12,2,9195,12,7,961,2705,961,1885,0,4,1,7476,6700,1,2,0,2,2,0,13749,3149,2575,0,0,4142,536,1638,0,0,75,50,21,3,27,1445,17892,3685,1029,4298,18393,13871,6,162,0,5,0,0,0,84,51,5,4,19,TRUE,NA1_4460029184
22,1,13156,15,6,265,1621,265,6172,4,3,0,8978,7650,0,1,0,0,1,618,14049,5217,4918,0,0,2355,569,2398,0,0,88,93,32,7,34,1942,16405,5786,3611,8668,35035,28862,14,159,95,5,0,0,0,1352,79,4,6,30,TRUE,NA1_4459644194
1,0,4877,8,5,210,252,210,2450,3,3,0,3993,3725,0,0,0,0,0,510,6349,3426,2638,0,0,1233,234,3769,0,0,53,28,18,3,30,1179,7582,3660,440,6828,6278,4817,6,145,47,5,0,0,0,420,32,3,6,12,FALSE,NA1_4459608936
14,0,10070,13,7,433,2875,433,6452,4,3,0,7637,6150,0,1,0,0,1,932,13124,4819,5727,0,0,3414,280,4432,0,0,78,58,31,7,33,1907,17982,5119,1512,10545,21278,16283,7,160,129,5,0,1443,18,385,65,5,6,31,TRUE,NA1_4459561293
15,0,8225,11,5,103,1375,103,3887,2,3,0,6911,5275,0,0,0,0,0,634,8397,2954,2794,0,0,2650,362,4307,0,0,62,76,26,7,25,1437,11047,3316,2050,7333,24596,17670,13,118,37,5,0,0,0,231,44,3,4,19,TRUE,NA1_4459515061
17,0,10202,13,10,855,1371,855,6803,4,5,0,7323,6850,0,0,0,0,0,597,10233,4077,6076,0,0,4063,373,4832,0,0,61,73,26,8,37,1766,19004,4451,1315,11859,21373,17239,28,164,80,5,0,4707,0,949,59,6,4,28,FALSE,NA1_4458853699
7,0,6881,10,5,170,170,170,3103,2,3,0,5100,4825,0,0,0,0,0,629,8435,3314,4042,0,0,1499,423,1280,0,0,64,38,17,5,26,1235,9935,3738,803,5692,12201,10145,11,131,48,5,0,0,0,370,35,3,3,16,FALSE,NA1_4458850319
7,0,13387,15,5,4139,13777,4139,7688,5,2,1,11782,11385,2,5,0,2,2,468,121502,12133,8487,11,0,13978,1021,5069,0,0,123,33,79,7,20,1696,149214,13272,2418,13905,2534,1370,205,321,128,4,0,13733,116,348,16,3,1,10,FALSE,NA1_4458776639
2,0,11077,13,5,1653,1653,1653,8453,7,2,0,8765,7650,0,2,0,0,1,502,94856,12757,8392,0,0,12910,522,5908,0,0,39,21,167,13,34,1645,113147,13279,883,14972,0,0,179,313,184,0,0,5380,0,672,17,3,1,9,FALSE,NA1_4458490463
7,0,8147,11,7,305,395,305,4784,5,4,0,5662,5275,0,0,0,0,0,486,9307,3691,4994,0,0,3391,489,5094,0,0,62,63,26,7,34,1600,12928,4411,1246,10848,18837,14775,8,196,100,5,0,230,230,759,51,5,5,26,FALSE,NA1_4458395742
4,0,5632,9,6,162,162,162,3723,3,4,0,4853,4550,0,0,0,0,0,599,6074,2292,3030,0,0,2174,413,4304,0,0,53,53,21,3,19,1399,8338,2796,666,7414,15074,13025,6,105,54,5,0,90,90,79,30,4,0,21,FALSE,NA1_4458369711
29,0,11210,13,6,1055,4600,1055,7345,6,4,0,8371,6700,0,0,0,0,0,385,10495,3972,2815,0,0,3405,613,7637,0,0,66,76,38,8,35,1620,16512,4654,902,10929,30375,22375,13,161,119,5,0,2611,67,476,62,4,5,26,TRUE,NA1_4458360073
13,0,9992,13,7,0,2129,0,8921,9,5,0,7013,6775,0,1,0,0,1,286,10951,4281,8590,4,0,3666,565,9160,0,0,79,66,26,8,29,1748,14946,5174,2306,18596,25095,18919,9,145,212,5,0,327,327,845,52,5,5,25,FALSE,NA1_4457758695
23,0,12584,14,9,742,1721,742,10200,8,4,0,9001,8900,0,2,0,0,1,371,10437,4916,4706,0,0,2951,616,11322,0,0,75,61,36,6,42,1766,14050,6195,1747,16354,25303,19873,9,193,169,5,0,662,662,324,55,6,4,27,TRUE,NA1_4457522190
24,0,12502,14,10,418,928,418,8516,6,5,0,8725,7200,0,0,0,0,0,459,12140,3384,5141,1,0,2427,786,7102,0,0,65,63,28,7,41,2043,14991,4595,1502,12616,28077,22845,10,189,150,13,0,423,423,373,70,7,3,34,TRUE,NA1_4457110019
15,0,6860,10,5,1380,1977,1380,2928,1,3,0,6595,5625,1,2,0,2,1,871,8798,3090,1210,0,0,3208,854,3610,0,0,55,47,22,4,32,1291,12006,3945,734,4881,17446,13930,7,157,27,5,0,0,0,60,45,3,7,19,TRUE,NA1_4457035436
22,0,12382,14,9,486,827,486,9341,6,5,0,7792,6925,0,0,0,0,0,398,11028,3730,7245,0,0,2270,409,8955,0,0,79,73,32,7,39,1792,13639,4481,1575,16841,29220,20639,12,149,161,5,0,340,340,640,54,7,3,26,TRUE,NA1_4456948606
15,0,12949,14,9,1163,2672,1163,5616,0,6,0,8754,7575,0,0,0,0,0,0,17125,5111,2993,0,0,4928,552,5026,0,0,100,71,33,8,36,1961,22053,5663,1338,8154,35695,27540,16,194,0,5,0,0,0,134,72,7,7,31,TRUE,NA1_4456983701
12,0,11356,13,9,0,669,0,12339,8,6,0,7575,7210,0,0,0,0,0,862,10395,5051,4991,0,0,2854,255,11701,0,0,84,73,34,9,38,2056,13667,5724,2499,18366,30079,23788,8,157,278,5,0,417,417,1673,58,7,0,26,FALSE,NA1_4456882759
7,0,7969,11,5,426,2238,426,5487,6,3,0,6851,6775,1,3,0,3,1,524,34686,14224,3491,0,0,4334,790,4909,0,0,48,35,147,15,42,1526,39611,15605,2390,9438,71,0,34,156,117,1,0,590,590,1037,46,3,4,18,FALSE,NA1_4456880298
6,0,8132,11,5,830,2010,830,5489,7,3,1,5792,5125,1,2,0,2,2,338,20701,3708,4891,0,0,3512,1864,5549,0,0,50,40,71,4,13,1361,24213,5572,2015,11106,2254,1679,10,161,92,4,0,0,0,666,34,3,4,16,FALSE,NA1_4456847792
2,1,4461,8,6,409,409,409,2678,4,4,0,4527,3750,0,1,0,0,1,345,12526,3344,1741,0,0,2555,1142,4195,0,0,32,21,40,3,16,1134,15082,4487,908,6625,1136,970,16,112,42,4,0,0,0,688,23,4,3,12,FALSE,NA1_4456875894
14,0,9467,12,6,368,562,368,8132,8,3,0,6975,6550,0,0,0,0,0,688,7772,3522,6645,0,0,2187,719,7464,0,0,59,58,27,10,25,1921,9959,4241,1529,15154,16640,13215,9,118,240,5,0,0,0,1043,44,4,4,22,FALSE,NA1_4456831557
43,0,20724,18,18,2425,12865,2425,20821,7,10,0,14529,13225,2,4,0,2,1,560,63013,16529,8215,4,0,6592,1978,25321,0,0,153,97,149,19,65,2758,73646,20495,15291,34512,48882,38573,46,364,269,5,0,4040,1987,975,115,6,17,49,TRUE,NA1_4456676569
9,0,9146,12,4,0,0,0,6422,3,1,0,6064,5500,0,0,0,0,0,1053,14781,3289,4273,0,0,3375,299,5377,0,0,73,42,24,6,23,1735,18156,3588,740,9771,16798,13390,17,212,44,5,0,0,0,120,56,2,4,23,FALSE,NA1_4456643571
3,0,4466,8,6,391,391,391,3041,3,4,0,4389,4100,0,0,0,0,0,599,4531,1695,6321,0,0,1394,431,2062,0,0,34,37,14,2,16,1258,5925,2127,562,8506,7799,6083,10,81,58,5,0,0,0,122,32,4,2,13,FALSE,NA1_4456680313
6,0,7316,11,7,0,0,0,6802,4,5,0,5526,5125,0,0,0,0,0,779,12046,2672,3641,0,0,1974,524,7309,0,0,87,27,40,4,39,1553,14021,3196,3585,11686,2024,615,10,271,104,5,0,0,0,734,45,5,5,23,FALSE,NA1_4456616733
5,0,4364,8,5,0,444,0,4091,4,2,0,4488,3875,0,1,0,0,1,379,6354,2844,3909,0,0,1254,397,3694,0,0,47,24,16,5,22,1102,7609,3242,296,8346,7987,5800,5,104,76,5,0,0,0,742,14,3,4,6,FALSE,NA1_4456603291
